epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202120,X,US,-5.571428571428571,1.8571428571428572,40.285714285714285,-20.571428571428573,-23.285714285714285,4.714285714285714,23008.0,301.0,157401554.0,125035619.0,5.2,171676.66666666666,5731.333333333333,585543.0,3880.0,33230288.0,180831.0,6097461.0,172088.0,6275767.0
202121,X,US,-4.285714285714286,3.2857142857142856,38.57142857142857,-20.142857142857142,-24.714285714285715,4.571428571428571,20442.0,295.0,162310665.0,130601334.0,3.9,168053.33333333334,4128.0,590025.0,4482.0,33375856.0,145568.0,5390012.0,132177.0,5526996.0
202122,X,US,-4.285714285714286,4.142857142857143,54.142857142857146,-20.714285714285715,-30.428571428571427,5.857142857142857,16660.0,286.0,165553952.0,134422377.0,3.2,168840.0,4823.666666666667,593289.0,3264.0,33477769.0,101913.0,4806190.0,96996.0,4906851.0
202123,X,US,-3.4285714285714284,3.857142857142857,48.285714285714285,-18.428571428571427,-24.571428571428573,4.571428571428571,14931.0,276.0,168471955.0,138949515.0,2.7,168255.0,5374.333333333333,595750.0,2461.0,33576713.0,98944.0,4722956.0,86032.0,4812958.0
202124,X,US,-2.857142857142857,5.0,55.285714285714285,-16.428571428571427,-25.714285714285715,4.285714285714286,13521.0,262.0,171880518.0,145139433.0,2.2,168746.33333333334,6391.333333333333,597826.0,2076.0,33657432.0,80719.0,4353386.0,80470.0,4437557.0
202125,X,US,-4.142857142857143,1.7142857142857142,50.142857142857146,-16.857142857142858,-26.285714285714285,4.428571428571429,13173.0,253.0,173979677.0,148169846.0,2.1,167940.0,6085.666666666667,599924.0,2098.0,33744127.0,86695.0,4182284.0,86034.0,4271711.0
202126,X,US,-3.4285714285714284,4.571428571428571,48.57142857142857,-16.571428571428573,-27.714285714285715,4.0,14431.0,249.0,176849290.0,152417639.0,1.9,169786.0,8132.333333333333,601588.0,1664.0,33835183.0,91056.0,3807385.0,106757.0,3917414.0
202127,X,US,-5.857142857142857,3.2857142857142856,60.285714285714285,-18.285714285714285,-33.42857142857143,5.714285714285714,17174.0,286.0,178666912.0,154699542.0,2.4,168884.66666666666,7586.333333333333,603171.0,1583.0,33969221.0,134038.0,3623019.0,148145.0,3774594.0
202128,X,US,-3.4285714285714284,3.142857142857143,48.285714285714285,-16.142857142857142,-26.0,4.714285714285714,23050.0,347.0,180474466.0,156682146.0,3.2,168436.33333333334,7862.0,605093.0,1922.0,34192335.0,223114.0,4155676.0,249924.0,4410442.0
202129,X,US,-3.0,3.857142857142857,55.0,-15.142857142857142,-26.142857142857142,4.285714285714286,33245.0,318.0,182581202.0,158385275.0,4.5,171450.0,10942.333333333334,607014.0,1921.0,34556320.0,363985.0,4874231.0,408138.0,5289745.0
202130,X,US,-3.4285714285714284,3.857142857142857,49.142857142857146,-15.857142857142858,-25.857142857142858,4.571428571428571,48236.0,355.0,185445745.0,160083624.0,6.7,175603.0,15343.333333333334,609585.0,2571.0,35110432.0,554112.0,5660965.0,618830.0,6289708.0
202131,X,US,-3.0,5.0,48.0,-16.0,-25.857142857142858,4.428571428571429,64193.0,387.0,188628641.0,161769680.0,8.7,183637.66666666663,23308.666666666668,613215.0,3630.0,35889250.0,778818.0,6938473.0,800537.0,7752960.0
202132,X,US,-4.142857142857143,4.428571428571429,41.142857142857146,-17.428571428571427,-26.0,4.714285714285714,78537.0,335.0,191863187.0,163503319.0,10.5,190415.3333333333,30157.666666666668,617864.0,4649.0,36801175.0,911925.0,7951992.0,934274.0,8903823.0
202133,X,US,-4.285714285714286,4.0,37.42857142857143,-18.285714285714285,-25.428571428571427,4.285714285714286,84986.0,336.0,195093929.0,165746066.0,11.8,196391.3333333333,36236.0,625168.0,7304.0,37849278.0,1048103.0,8642458.0,1000559.0,9662633.0
202134,X,US,-6.428571428571429,2.4285714285714284,31.428571428571427,-21.0,-24.857142857142858,4.857142857142857,86890.0,302.0,198056631.0,168334709.0,12.5,200993.66666666663,40705.0,634317.0,9149.0,38937469.0,1088191.0,9974349.0,1099456.0,11096315.0
202135,X,US,-5.571428571428571,3.2857142857142856,32.714285714285715,-19.0,-25.428571428571427,4.571428571428571,85386.0,324.0,200926100.0,171143993.0,12.8,203642.66666666663,42958.333333333336,645454.0,11137.0,40090960.0,1153491.0,10569522.0,1087048.0,11679682.0
202136,X,US,-6.285714285714286,2.4285714285714284,44.42857142857143,-21.285714285714285,-29.428571428571427,5.571428571428571,81007.0,293.0,203052329.0,173405742.0,11.9,204375.0,43228.333333333336,657435.0,11981.0,41132487.0,1041527.0,10085188.0,961268.0,11066964.0
202137,X,US,-5.857142857142857,1.8571428571428572,34.142857142857146,-19.142857142857142,-22.857142857142858,4.285714285714286,73182.0,303.0,205329172.0,175934956.0,10.6,203481.0,41671.0,671591.0,14156.0,42154407.0,1021920.0,10970664.0,929230.0,11921011.0
202138,X,US,-6.714285714285714,0.8571428571428571,32.42857142857143,-19.142857142857142,-21.0,3.857142857142857,63412.0,300.0,207020916.0,178232361.0,10.0,200810.0,38389.66666666666,686092.0,14501.0,42988975.0,834568.0,10837994.0,795608.0,11651538.0
202139,X,US,-5.714285714285714,2.0,32.57142857142857,-18.428571428571427,-19.857142857142858,3.7142857142857144,54583.0,336.0,208677379.0,180040063.0,9.1,199902.3333333333,36877.0,699911.0,13819.0,43748501.0,759526.0,10404200.0,702764.0,11123785.0
202140,X,US,-5.714285714285714,2.2857142857142856,27.857142857142858,-18.285714285714285,-20.142857142857142,3.857142857142857,49465.0,379.0,210615524.0,182065692.0,8.9,194913.3333333333,30868.666666666668,711664.0,11753.0,44415755.0,667254.0,10282590.0,634184.0,10931294.0
202141,X,US,-5.428571428571429,1.2857142857142858,27.428571428571427,-18.142857142857142,-21.142857142857142,3.857142857142857,45050.0,368.0,212269877.0,183716461.0,8.5,191446.0,26523.33333333333,723428.0,11764.0,45005363.0,589608.0,9703165.0,549727.0,10265811.0
202142,X,US,-5.285714285714286,0.8571428571428571,24.285714285714285,-17.857142857142858,-19.714285714285715,3.7142857142857144,40035.0,410.0,214028241.0,185348947.0,7.8,190928.3333333333,24912.33333333333,735293.0,11865.0,45517671.0,512308.0,9627627.0,503422.0,10143611.0
202143,X,US,-6.285714285714286,1.4285714285714286,8.142857142857142,-20.285714285714285,-19.428571428571427,4.285714285714286,36886.0,361.0,214929721.0,187121635.0,8.0,190125.0,22805.0,744700.0,9407.0,46023882.0,506211.0,9132994.0,476872.0,9621458.0
202144,X,US,-6.142857142857143,1.5714285714285714,9.285714285714286,-19.857142857142858,-19.571428571428573,4.428571428571429,35505.0,410.0,216842139.0,188483378.0,8.1,191181.3333333333,22873.666666666668,753322.0,8622.0,46540197.0,516315.0,9143622.0,511405.0,9669344.0
202145,X,US,-5.571428571428571,0.5714285714285714,7.285714285714286,-20.428571428571427,-20.428571428571427,4.714285714285714,37753.0,499.0,219446221.0,189755080.0,9.5,193831.3333333333,24300.0,761866.0,8544.0,47109500.0,569303.0,9486344.0,583031.0,10086679.0
202146,X,US,-5.714285714285714,1.0,-0.8571428571428571,-18.428571428571427,-18.428571428571427,4.285714285714286,41355.0,521.0,223035860.0,190888286.0,10.1,192233.66666666663,21965.0,769954.0,8088.0,47756975.0,647475.0,9841068.0,643253.0,10502212.0
202147,X,US,-11.571428571428571,2.142857142857143,-1.0,-23.0,-38.285714285714285,8.285714285714286,44152.0,642.0,225065694.0,191132568.0,10.8,194724.66666666663,22641.666666666668,775720.0,5766.0,48262890.0,505915.0,6987284.0,566231.0,7572364.0
202148,X,US,-6.571428571428571,0.42857142857142855,-2.857142857142857,-18.571428571428573,-18.285714285714285,4.714285714285714,50461.0,1013.0,228340894.0,193131013.0,12.4,200451.0,26981.0,787760.0,12040.0,49111668.0,848778.0,10493172.0,825661.0,11341556.0
202149,X,US,-7.142857142857143,0.42857142857142855,-10.142857142857142,-22.285714285714285,-16.857142857142858,5.0,55585.0,1223.0,231629275.0,196136481.0,13.4,205437.3333333333,30053.33333333333,796870.0,9110.0,49943872.0,832204.0,10315584.0,788205.0,11123889.0
202150,X,US,-3.4285714285714284,3.857142857142857,-8.857142857142858,-20.142857142857142,-17.0,4.428571428571429,55205.0,1475.0,234151423.0,198264412.0,13.1,202262.0,25765.666666666668,806199.0,9329.0,50855770.0,911898.0,10702103.0,1044730.0,11771408.0
202151,X,US,-9.571428571428571,6.142857142857143,-12.0,-26.285714285714285,-39.714285714285715,8.285714285714286,61769.0,1980.0,235231239.0,199708887.0,15.9,204992.3333333333,26762.666666666668,816508.0,10309.0,52228652.0,1372882.0,10327684.0,1902917.0,12264339.0
202152,X,US,-13.0,-2.7142857142857144,-8.428571428571429,-30.428571428571427,-44.0,11.857142857142858,98698.0,2771.0,237159339.0,200769725.0,27.4,210000.66666666663,30148.0,826005.0,9497.0,55104106.0,2875454.0,9377918.0,3442251.0,12875107.0
202201,X,US,-18.0,-4.571428571428571,-22.142857142857142,-30.857142857142858,-26.571428571428573,10.285714285714286,138016.0,1992.0,239137773.0,201905521.0,35.0,222384.66666666663,41283.66666666666,838278.0,12273.0,60079585.0,4975479.0,12620654.0,5211544.0,17935239.0
202202,X,US,-17.857142857142858,-4.714285714285714,-17.428571428571427,-32.142857142857146,-23.0,8.857142857142858,153599.0,1651.0,241450962.0,203285667.0,33.3,233850.3333333333,51875.66666666666,852682.0,14404.0,65728545.0,5648960.0,12373665.0,4690156.0,17184385.0
202203,X,US,-19.571428571428573,-9.285714285714286,-17.0,-33.57142857142857,-26.428571428571427,9.428571428571429,143221.0,1134.0,244701229.0,205337963.0,27.3,233512.66666666663,51017.0,868044.0,15362.0,70782770.0,5054225.0,11545371.0,3988061.0,15648077.0
202204,X,US,-17.714285714285715,-8.0,-14.571428571428571,-31.571428571428573,-20.714285714285715,7.571428571428571,126377.0,950.0,243845616.0,206625152.0,21.1,232243.3333333333,49232.0,885895.0,17851.0,74531482.0,3748712.0,9325056.0,2453924.0,11851271.0
202205,X,US,-17.285714285714285,-6.857142857142857,-14.428571428571429,-30.571428571428573,-22.142857142857142,8.0,97037.0,1137.0,245052735.0,207728867.0,14.7,222944.0,40268.333333333336,903463.0,17568.0,76639027.0,2107545.0,8346831.0,1414412.0,9809615.0
202206,X,US,-11.142857142857142,-2.7142857142857144,-0.5714285714285714,-25.0,-17.428571428571427,5.142857142857143,72727.0,1256.0,246037580.0,208784781.0,11.1,214187.66666666663,32154.33333333333,919930.0,16467.0,77899927.0,1260900.0,7962022.0,828646.0,8825469.0
202207,X,US,-11.857142857142858,-3.0,-3.7142857142857144,-24.571428571428573,-18.142857142857142,5.285714285714286,49783.0,1573.0,246916494.0,209780004.0,7.5,199472.66666666663,19884.666666666668,935627.0,15697.0,78627655.0,727728.0,7943887.0,504886.0,8471977.0
202208,X,US,-11.285714285714286,-6.857142857142857,-1.1428571428571428,-25.714285714285715,-21.428571428571427,6.142857142857143,35112.0,1666.0,247471436.0,210468266.0,5.9,188345.66666666663,10949.0,948054.0,12427.0,79092225.0,464570.0,6513380.0,307097.0,6836171.0
202209,X,US,-8.285714285714286,-3.857142857142857,5.714285714285714,-23.142857142857142,-16.714285714285715,3.7142857142857144,25561.0,1943.0,248117996.0,211114874.0,4.4,185785.3333333333,8650.333333333334,958063.0,10009.0,79429323.0,337098.0,6549595.0,206484.0,6769160.0
202210,X,US,-12.571428571428571,-7.0,-2.7142857142857144,-26.0,-17.285714285714285,4.857142857142857,18680.0,2247.0,248552367.0,211590425.0,3.2,179628.33333333334,4693.0,967108.0,9045.0,79667139.0,237816.0,5976447.0,140070.0,6128007.0
202211,X,US,-9.714285714285714,-5.857142857142857,15.714285714285714,-23.285714285714285,-19.0,4.142857142857143,14332.0,2878.0,249042324.0,212047510.0,2.7,177028.33333333334,3264.6666666666665,974142.0,7034.0,79882477.0,215338.0,6138334.0,133887.0,6281675.0
202212,X,US,-10.285714285714286,-6.285714285714286,14.142857142857142,-23.428571428571427,-17.285714285714285,3.7142857142857144,12145.0,3010.0,249299650.0,212396442.0,2.5,171818.0,788.3333333333334,979566.0,5424.0,80092926.0,210449.0,5811007.0,138677.0,5959292.0
202213,X,US,-10.0,-6.0,10.285714285714286,-24.142857142857142,-16.571428571428573,3.857142857142857,10497.0,3182.0,249730651.0,212781056.0,2.2,170699.33333333334,642.0,984311.0,4745.0,80291691.0,198765.0,5439501.0,150721.0,5598117.0
202214,X,US,-9.0,-4.142857142857143,14.857142857142858,-22.714285714285715,-16.714285714285715,3.5714285714285716,10289.0,3329.0,250247085.0,213293195.0,2.5,170895.66666666666,1161.0,988225.0,3914.0,80535615.0,243924.0,5313762.0,191422.0,5512437.0
202215,X,US,-7.142857142857143,-0.14285714285714285,23.0,-22.857142857142858,-20.142857142857142,3.5714285714285716,10925.0,3407.0,250748246.0,213786296.0,3.2,171156.66666666666,2406.6666666666665,991443.0,3218.0,80769678.0,234063.0,4598686.0,242881.0,4849013.0
202216,X,US,-11.857142857142858,-6.285714285714286,25.428571428571427,-23.142857142857142,-20.0,3.2857142857142856,12681.0,3640.0,251262488.0,214245781.0,3.9,168130.33333333334,1174.6666666666667,994038.0,2595.0,81113040.0,343362.0,4245619.0,242576.0,4494584.0
202217,X,US,-7.0,-2.0,27.571428571428573,-20.571428571428573,-15.857142857142858,2.4285714285714284,15234.0,3248.0,251710253.0,214638739.0,4.7,169807.0,3189.0,996410.0,2372.0,81493261.0,380221.0,5439799.0,385515.0,5834830.0
202218,X,US,-5.142857142857143,1.4285714285714286,24.714285714285715,-21.142857142857142,-16.285714285714285,2.5714285714285716,18384.0,3225.0,252130415.0,215043684.0,5.9,170305.66666666666,4821.333333333333,999998.0,3588.0,82012863.0,519602.0,5082992.0,452065.0,5546054.0
202219,X,US,-5.285714285714286,0.2857142857142857,36.714285714285715,-19.857142857142858,-17.0,2.142857142857143,21396.0,3297.0,251864215.0,215516019.0,7.0,171302.33333333334,6896.0,1001863.0,1865.0,82591294.0,578431.0,5340018.0,574912.0,5928483.0
202220,X,US,-6.857142857142857,-1.0,37.57142857142857,-19.0,-17.285714285714285,2.2857142857142856,25002.0,3162.0,252150204.0,215817227.0,7.6,170469.66666666666,7127.666666666667,1004343.0,2480.0,83403105.0,811811.0,5598232.0,678491.0,6291616.0
202221,X,US,-6.428571428571429,-0.2857142857142857,36.42857142857143,-18.428571428571427,-20.142857142857142,2.857142857142857,27224.0,2791.0,252567072.0,216188907.0,7.4,168498.66666666666,6199.333333333333,1006991.0,2648.0,84117658.0,714553.0,5241587.0,658265.0,5914676.0
202222,X,US,-6.857142857142857,0.14285714285714285,53.714285714285715,-20.0,-27.857142857142858,4.0,28864.0,2755.0,252776648.0,216403675.0,7.6,169888.33333333334,8313.0,1008978.0,1987.0,84890611.0,772953.0,4379536.0,595825.0,4988394.0
202223,X,US,-7.0,-0.7142857142857143,45.0,-17.428571428571427,-22.0,3.4285714285714284,30104.0,2222.0,252982155.0,216627563.0,7.4,171166.66666666666,10176.333333333334,1011742.0,2764.0,85625472.0,734861.0,3838857.0,533398.0,4385066.0
202224,X,US,-6.714285714285714,0.42857142857142855,46.142857142857146,-16.571428571428573,-23.0,3.4285714285714284,30952.0,1861.0,253278385.0,216906884.0,7.3,170201.66666666666,9946.333333333334,1013937.0,2195.0,86356615.0,731143.0,3711131.0,584406.0,4307847.0
202225,X,US,-7.142857142857143,-0.42857142857142855,52.42857142857143,-17.0,-24.857142857142858,3.5714285714285716,33399.0,1428.0,253500518.0,217101249.0,8.2,171527.33333333334,12038.333333333334,1016373.0,2436.0,87064248.0,707633.0,3359707.0,602706.0,3975727.0
202226,X,US,-6.857142857142857,1.2857142857142858,51.714285714285715,-15.571428571428571,-25.0,3.5714285714285716,36483.0,1129.0,254013184.0,217244413.0,8.2,170690.66666666666,11430.0,1018266.0,2445.0,87879548.0,815300.0,2977779.0,597909.0,3588044.0
202227,X,US,-10.0,-0.42857142857142855,62.0,-20.571428571428573,-32.57142857142857,5.142857142857143,39995.0,873.0,254373885.0,217423264.0,9.0,170399.0,11655.0,1021235.0,2969.0,88612473.0,732925.0,3169161.0,709805.0,3890873.0
202228,X,US,-8.714285714285714,-1.7142857142857142,49.0,-17.285714285714285,-24.428571428571427,3.7142857142857144,43665.0,841.0,254763569.0,217642075.0,9.3,171031.66666666666,12710.666666666666,1024213.0,2978.0,89558681.0,946208.0,3418973.0,774162.0,4206621.0
202229,X,US,-8.857142857142858,-1.4285714285714286,44.857142857142854,-17.428571428571427,-24.285714285714285,5.428571428571429,45840.0,699.0,255230418.0,217903856.0,9.6,174670.0,16613.0,1027390.0,3177.0,90420750.0,862069.0,3356029.0,768636.0,4138280.0
202230,X,US,-7.714285714285714,-0.2857142857142857,45.285714285714285,-16.571428571428573,-23.857142857142858,4.142857142857143,45115.0,607.0,255676649.0,218194293.0,9.7,170940.66666666666,13054.666666666666,1030408.0,3018.0,91358687.0,937937.0,3168932.0,708004.0,3889390.0
202231,X,US,-6.142857142857143,0.42857142857142855,43.857142857142854,-16.714285714285715,-23.714285714285715,3.857142857142857,43842.0,627.0,255657894.0,218024811.0,9.5,171762.0,13926.666666666666,1033980.0,3572.0,92141693.0,783006.0,3207352.0,665219.0,3883509.0
202232,X,US,-7.285714285714286,-0.2857142857142857,42.857142857142854,-17.142857142857142,-23.142857142857142,3.5714285714285716,42322.0,560.0,256035586.0,218359488.0,9.1,169624.0,12108.0,1037362.0,3382.0,92949399.0,807706.0,3081897.0,583230.0,3674915.0
202233,X,US,-6.428571428571429,-0.42857142857142855,43.57142857142857,-16.857142857142858,-22.285714285714285,5.428571428571429,39081.0,573.0,256367300.0,218578798.0,8.6,168018.0,10611.0,1040705.0,3343.0,93548892.0,599493.0,3019650.0,529036.0,3557590.0
202234,X,US,-7.857142857142857,-1.4285714285714286,39.42857142857143,-17.714285714285715,-21.285714285714285,5.571428571428571,37329.0,594.0,256675865.0,218799482.0,8.2,165671.66666666666,8298.333333333334,1044175.0,3470.0,94211415.0,662523.0,3091709.0,501322.0,3601685.0
202235,X,US,-7.0,0.5714285714285714,37.0,-16.714285714285715,-21.857142857142858,3.142857142857143,34897.0,601.0,256931541.0,218988614.0,7.1,160483.66666666666,4484.333333333333,1047785.0,3610.0,94762295.0,550880.0,2975311.0,445842.0,3429084.0
202236,X,US,-8.857142857142858,-1.2857142857142858,37.0,-19.714285714285715,-26.714285714285715,4.285714285714286,31936.0,622.0,255724506.0,217975139.0,6.7,152849.0,2261.333333333333,1050550.0,2765.0,95258379.0,496084.0,2748587.0,361012.0,3116445.0
202237,X,US,-8.857142857142858,-1.7142857142857142,32.42857142857143,-16.714285714285715,-18.714285714285715,2.2857142857142856,29373.0,641.0,256017123.0,218227749.0,5.9,138063.66666666666,586.6666666666666,1053624.0,3074.0,95666843.0,408464.0,2960141.0,328211.0,3294858.0
202238,X,US,-8.857142857142858,-1.5714285714285714,31.428571428571427,-16.714285714285715,-19.0,2.4285714285714284,27312.0,744.0,256390956.0,218550773.0,4.1,,,1056547.0,2923.0,96068142.0,401299.0,2851458.0,287215.0,3144444.0
202239,X,US,-9.8,-1.6,22.6,-19.0,-21.4,3.4,25231.0,912.0,256390956.0,218550773.0,,,,1059605.0,3058.0,96392543.0,324401.0,1331388.0,138069.0,1471817.0
202001,AL,1,,,,,,,,,,,,1082.0,0.0,,,,,,,
202002,AL,1,,,,,,,,,,,,1127.0,0.0,,,,,,,
202003,AL,1,,,,,,,,,,,,1039.0,0.0,,,,,,,
202004,AL,1,,,,,,,,,,,,1055.6666666666667,0.0,0.0,0.0,0.0,0.0,,,
202005,AL,1,,,,,,,,,,,,1026.0,0.0,0.0,0.0,0.0,0.0,,,
202006,AL,1,,,,,,,,,,,,1120.0,0.0,0.0,0.0,0.0,0.0,,,
202007,AL,1,5.0,2.0,39.0,7.0,2.0,-1.0,,,,,,1095.0,0.0,0.0,0.0,0.0,0.0,,,
202008,AL,1,0.5714285714285714,-0.8571428571428571,5.428571428571429,4.857142857142857,-1.2857142857142858,1.2857142857142858,,,,,,1098.0,0.0,0.0,0.0,0.0,0.0,,,
202009,AL,1,9.0,4.142857142857143,19.142857142857142,10.714285714285714,1.0,-0.5714285714285714,,,,,,1163.6666666666667,48.66666666666666,0.0,0.0,0.0,0.0,,,
202010,AL,1,11.285714285714286,6.714285714285714,24.0,9.285714285714286,2.7142857142857144,-0.5714285714285714,,,,,,1057.0,0.0,0.0,0.0,0.0,0.0,355.0,47.0,402.0
202011,AL,1,8.428571428571429,16.285714285714285,38.857142857142854,9.571428571428571,1.4285714285714286,-0.5714285714285714,,,,,,1091.0,0.0,0.0,0.0,15.0,15.0,1083.0,107.0,1191.0
202012,AL,1,-16.428571428571427,14.285714285714286,20.857142857142858,-4.428571428571429,-17.571428571428573,7.571428571428571,,,,,,1058.0,0.0,0.0,0.0,149.0,134.0,6261.0,370.0,6637.0
202013,AL,1,-32.714285714285715,-4.142857142857143,16.428571428571427,-20.714285714285715,-32.142857142857146,12.857142857142858,,,,,,1065.3333333333333,0.0,4.0,4.0,801.0,652.0,13158.0,1545.0,14730.0
202014,AL,1,-33.857142857142854,-0.8571428571428571,8.285714285714286,-26.857142857142858,-36.285714285714285,13.857142857142858,,,,,,1139.6666666666667,66.66666666666667,44.0,40.0,1727.0,926.0,13175.0,2122.0,15318.0
202015,AL,1,-38.57142857142857,-7.571428571428571,0.8571428571428571,-33.285714285714285,-40.285714285714285,15.857142857142858,,,,,,1108.0,48.66666666666666,92.0,48.0,3346.0,1619.0,18716.0,2826.0,21688.0
202016,AL,1,-33.142857142857146,-12.0,-0.2857142857142857,-30.571428571428573,-38.42857142857143,14.428571428571429,,,,,,1119.3333333333333,65.33333333333333,153.0,61.0,4788.0,1442.0,23285.0,2606.0,25937.0
202017,AL,1,-29.428571428571427,-8.142857142857142,1.1428571428571428,-28.142857142857142,-36.857142857142854,14.428571428571429,,,,,,1110.6666666666667,62.66666666666666,209.0,56.0,6274.0,1486.0,18837.0,2563.0,21480.0
202018,AL,1,-21.142857142857142,0.0,23.0,-20.0,-33.857142857142854,11.285714285714286,,,,,,1120.0,78.0,288.0,81.0,7700.0,1426.0,32917.0,3537.0,36557.0
202019,AL,1,-15.142857142857142,8.0,28.142857142857142,-12.857142857142858,-30.571428571428573,10.428571428571429,,,,,,1132.3333333333333,105.33333333333331,390.0,102.0,9720.0,2020.0,30703.0,3346.0,34239.0
202020,AL,1,-11.714285714285714,5.285714285714286,45.0,-8.857142857142858,-27.428571428571427,8.714285714285714,,,,,,1116.0,96.0,485.0,95.0,11828.0,2108.0,36290.0,4114.0,40515.0
202021,AL,1,-9.0,5.142857142857143,39.0,-6.0,-26.285714285714285,8.571428571428571,,,,,,1125.6666666666667,110.66666666666669,549.0,64.0,14328.0,2500.0,47065.0,5308.0,52511.0
202022,AL,1,-11.428571428571429,3.7142857142857144,48.42857142857143,-5.714285714285714,-30.0,9.285714285714286,,,,,,1074.6666666666667,72.66666666666667,618.0,69.0,17689.0,3361.0,40954.0,5323.0,46340.0
202023,AL,1,-5.714285714285714,6.714285714285714,48.0,-0.5714285714285714,-23.0,7.142857142857143,,,,,,1142.6666666666667,141.66666666666666,689.0,71.0,20355.0,2666.0,46675.0,5921.0,52658.0
202024,AL,1,-7.571428571428571,3.2857142857142856,45.857142857142854,-0.7142857142857143,-22.571428571428573,7.285714285714286,,,,,,1111.0,117.0,773.0,84.0,25364.0,5009.0,53471.0,7343.0,60923.0
202025,AL,1,-4.142857142857143,6.714285714285714,69.57142857142857,5.571428571428571,-22.571428571428573,5.571428571428571,,,,,,1060.6666666666667,73.66666666666667,838.0,65.0,29683.0,4319.0,53287.0,8124.0,61538.0
202026,AL,1,-7.714285714285714,2.2857142857142856,40.42857142857143,4.285714285714286,-23.857142857142858,7.142857142857143,,,,,,1116.6666666666667,126.66666666666669,919.0,81.0,35083.0,5400.0,65794.0,9596.0,75474.0
202027,AL,1,-6.428571428571429,7.0,53.57142857142857,3.0,-31.428571428571427,7.714285714285714,,,,,,1159.3333333333333,169.33333333333334,1007.0,88.0,43216.0,8133.0,71140.0,11877.0,83198.0
202028,AL,1,-8.571428571428571,1.4285714285714286,44.714285714285715,5.0,-26.571428571428573,7.285714285714286,,,,,,1220.0,229.0,1114.0,107.0,52802.0,9586.0,75406.0,14689.0,90402.0
202029,AL,1,-8.714285714285714,1.7142857142857142,43.42857142857143,3.4285714285714284,-25.714285714285715,7.142857142857143,698.0,,,,,1225.0,237.0,1286.0,172.0,66181.0,13379.0,92383.0,18678.0,111390.0
202030,AL,1,-9.571428571428571,0.42857142857142855,39.42857142857143,2.142857142857143,-25.714285714285715,7.285714285714286,952.0,,,,,1249.3333333333333,259.3333333333333,1456.0,170.0,78188.0,12007.0,88151.0,17464.0,106169.0
202031,AL,1,-8.428571428571429,0.7142857142857143,39.0,1.1428571428571428,-25.714285714285715,7.142857142857143,957.0,,,,,1276.3333333333333,288.3333333333333,1603.0,147.0,90299.0,12111.0,89832.0,15508.0,105763.0
202032,AL,1,-6.714285714285714,3.142857142857143,49.285714285714285,2.142857142857143,-25.285714285714285,6.0,711.0,,,,,1291.0,299.0,1755.0,152.0,99854.0,9555.0,86182.0,12105.0,98590.0
202033,AL,1,-9.285714285714286,-0.42857142857142855,34.0,-1.0,-25.0,6.285714285714286,691.0,,,,,1228.3333333333333,236.33333333333331,1896.0,141.0,106926.0,7072.0,105511.0,9292.0,115069.0
202034,AL,1,-10.428571428571429,-1.8571428571428572,33.57142857142857,-2.0,-23.714285714285715,5.571428571428571,787.0,,,,,1233.3333333333333,234.33333333333331,2011.0,115.0,114809.0,7883.0,98248.0,8967.0,107521.0
202035,AL,1,-13.142857142857142,-5.0,20.0,-7.142857142857143,-22.857142857142858,6.428571428571429,867.0,,,,,1154.3333333333333,146.33333333333334,2152.0,141.0,124155.0,9346.0,82550.0,9859.0,92634.0
202036,AL,1,-8.571428571428571,0.0,32.285714285714285,0.0,-24.0,4.714285714285714,865.0,,,,,1164.0,156.0,2275.0,123.0,130914.0,6759.0,78700.0,7528.0,86343.0
202037,AL,1,-10.571428571428571,-1.7142857142857142,49.714285714285715,-3.857142857142857,-29.714285714285715,4.714285714285714,777.0,,,,,1186.0,178.0,2350.0,75.0,137166.0,6252.0,76478.0,6735.0,83330.0
202038,AL,1,-15.0,-5.142857142857143,25.857142857142858,-9.285714285714286,-25.571428571428573,4.571428571428571,743.0,,,,,1153.6666666666667,146.66666666666666,2437.0,87.0,143578.0,6412.0,84626.0,6732.0,91482.0
202039,AL,1,-11.857142857142858,-5.571428571428571,19.714285714285715,-6.857142857142857,-21.0,4.857142857142857,787.0,,,,,1148.0,139.0,2501.0,94.0,150965.0,7387.0,83981.0,6412.0,90507.0
202040,AL,1,-9.285714285714286,-3.4285714285714284,20.857142857142858,-5.428571428571429,-19.857142857142858,3.5714285714285716,756.0,,,,,1066.0,56.0,2558.0,57.0,158181.0,7216.0,82161.0,6223.0,88476.0
202041,AL,1,-11.428571428571429,-4.142857142857143,14.857142857142858,-6.571428571428571,-21.142857142857142,4.571428571428571,793.0,,,,,1158.3333333333333,137.33333333333334,2664.0,106.0,164698.0,6517.0,86070.0,7034.0,93179.0
202042,AL,1,-11.428571428571429,-3.4285714285714284,23.0,-4.857142857142857,-20.857142857142858,4.571428571428571,863.0,,,,,1148.0,122.0,2788.0,124.0,172137.0,7439.0,85929.0,7625.0,93627.0
